ImageId,Label
14744,4
14745,2
14746,2
14747,0
14748,8
14749,4
14750,2
14751,1
14752,2
14753,1
14754,4
14755,8
14756,7
14757,2
14758,2
14759,8
14760,8
14761,0
14762,4
14763,4
14764,4
14765,8
14766,2
14767,2
14768,2
14769,4
14770,7
14771,1
14772,1
14773,2
14774,2
14775,7
14776,1
14777,2
14778,8
14779,1
14780,2
14781,7
14782,4
14783,3
14784,8
14785,8
14786,4
14787,0
14788,7
14789,4
14790,1
14791,4
14792,2
14793,1
14794,1
14795,2
14796,2
14797,8
14798,4
14799,4
14800,2
14801,4
14802,4
14803,0
14804,4
14805,8
14806,3
14807,7
14808,2
14809,7
14810,4
14811,2
14812,0
14813,8
14814,7
14815,2
14816,2
14817,0
14818,7
14819,7
14820,0
14821,7
14822,7
14823,2
14824,7
14825,1
14826,8
14827,7
14828,1
14829,4
14830,7
14831,4
14832,4
14833,1
14834,4
14835,7
14836,5
14837,0
14838,2
14839,7
14840,8
14841,7
14842,6
14843,1
14844,4
14845,2
14846,2
14847,8
14848,4
14849,0
14850,0
14851,8
14852,7
14853,6
14854,7
14855,2
14856,7
14857,0
14858,1
14859,4
14860,6
14861,2
14862,4
14863,6
14864,4
14865,0
14866,7
14867,2
14868,7
14869,0
14870,2
14871,0
14872,7
14873,4
14874,5
14875,2
14876,2
14877,4
14878,7
14879,1
14880,2
14881,1
14882,2
14883,1
14884,3
14885,1
14886,7
14887,4
14888,2
14889,7
14890,7
14891,2
14892,2
14893,4
14894,7
14895,7
14896,0
14897,8
14898,7
14899,8
14900,7
14901,1
14902,8
14903,7
14904,7
14905,2
14906,4
14907,7
14908,7
14909,0
14910,2
14911,8
14912,7
14913,8
14914,7
14915,0
14916,1
14917,8
14918,2
14919,0
14920,7
14921,7
14922,3
14923,4
14924,1
14925,0
14926,2
14927,0
14928,8
14929,7
14930,7
14931,1
14932,6
14933,4
14934,0
14935,4
14936,2
14937,0
14938,8
14939,8
14940,7
14941,9
14942,7
14943,2
14944,2
14945,2
14946,8
14947,0
14948,7
14949,7
14950,1
14951,9
14952,4
14953,8
14954,7
14955,4
14956,8
14957,1
14958,8
14959,2
14960,4
14961,4
14962,2
14963,2
14964,8
14965,8
14966,2
14967,2
14968,8
14969,8
14970,4
14971,2
14972,8
14973,2
14974,8
14975,0
14976,4
14977,4
14978,2
14979,7
14980,2
14981,1
14982,7
14983,0
14984,8
14985,0
14986,4
14987,2
14988,2
14989,2
14990,2
14991,4
14992,2
14993,0
14994,8
14995,5
14996,4
14997,9
14998,0
14999,4
15000,8
15001,2
15002,8
15003,4
15004,2
15005,7
15006,7
15007,2
15008,7
15009,2
15010,2
15011,3
15012,7
15013,0
15014,2
15015,7
15016,8
15017,8
15018,1
15019,7
15020,2
15021,7
15022,2
15023,0
15024,2
15025,7
15026,4
15027,7
15028,7
15029,7
15030,7
15031,2
15032,2
15033,2
15034,8
15035,2
15036,1
15037,2
15038,2
15039,4
15040,7
15041,4
15042,8
15043,7
15044,4
15045,7
15046,4
15047,0
15048,4
15049,8
15050,4
15051,2
15052,2
15053,1
15054,0
15055,2
15056,4
15057,7
15058,0
15059,2
15060,2
15061,1
15062,8
15063,5
15064,2
15065,8
15066,4
15067,2
15068,7
15069,8
15070,0
15071,4
15072,4
15073,8
15074,0
15075,2
15076,3
15077,4
15078,8
15079,2
15080,8
15081,8
15082,7
15083,7
15084,8
15085,1
15086,7
15087,2
15088,8
15089,0
15090,4
15091,8
15092,3
15093,6
15094,8
15095,2
15096,0
15097,8
15098,7
15099,8
15100,4
15101,0
15102,2
15103,7
15104,7
15105,7
15106,2
15107,7
15108,4
15109,8
15110,2
15111,2
15112,4
15113,0
15114,2
15115,1
15116,1
15117,7
15118,2
15119,7
15120,1
15121,2
15122,7
15123,3
15124,7
15125,8
15126,1
15127,8
15128,4
15129,8
15130,7
15131,2
15132,1
15133,8
15134,2
15135,8
15136,8
15137,4
15138,4
15139,8
15140,2
15141,4
15142,2
15143,7
15144,4
15145,0
15146,2
15147,2
15148,4
15149,2
15150,7
15151,7
15152,1
15153,2
15154,0
15155,8
15156,3
15157,8
15158,8
15159,0
15160,7
15161,8
15162,7
15163,2
15164,7
15165,0
15166,7
15167,0
15168,2
15169,4
15170,2
15171,1
15172,7
15173,2
15174,5
15175,8
15176,4
15177,7
15178,4
15179,8
15180,8
15181,0
15182,7
15183,7
15184,2
15185,8
15186,8
15187,2
15188,1
15189,1
15190,8
15191,8
15192,2
15193,7
15194,0
15195,7
15196,2
15197,0
15198,1
15199,2
15200,1
15201,8
15202,0
15203,0
15204,0
15205,2
15206,4
15207,4
15208,2
15209,2
15210,7
15211,8
15212,2
15213,0
15214,2
15215,3
15216,5
15217,1
15218,7
15219,0
15220,0
15221,2
15222,4
15223,1
15224,2
15225,7
15226,1
15227,8
15228,4
15229,0
15230,2
15231,0
15232,0
15233,3
15234,7
15235,6
15236,2
15237,2
15238,0
15239,7
15240,1
15241,6
15242,6
15243,1
15244,2
15245,8
15246,3
15247,2
15248,7
15249,0
15250,2
15251,0
15252,8
15253,9
15254,8
15255,2
15256,2
15257,7
15258,2
15259,7
15260,6
15261,2
15262,2
15263,2
15264,2
15265,1
15266,1
15267,2
15268,2
15269,2
15270,3
15271,2
15272,6
15273,7
15274,7
15275,0
15276,4
15277,1
15278,2
15279,0
15280,3
15281,0
15282,7
15283,4
15284,4
15285,2
15286,0
15287,0
15288,1
15289,7
15290,7
15291,0
15292,1
15293,4
15294,1
15295,2
15296,2
15297,4
15298,0
15299,4
15300,7
15301,0
15302,8
15303,7
15304,7
15305,2
15306,7
15307,2
15308,8
15309,1
15310,2
15311,2
15312,2
15313,7
15314,1
15315,0
15316,2
15317,2
15318,6
15319,2
15320,0
15321,1
15322,7
15323,1
15324,7
15325,0
15326,8
15327,8
15328,7
15329,3
15330,2
15331,0
15332,2
15333,2
15334,0
15335,1
15336,1
15337,1
15338,7
15339,7
15340,8
15341,4
15342,0
15343,4
15344,2
15345,7
15346,0
15347,0
15348,0
15349,1
15350,8
15351,0
15352,2
15353,7
15354,2
15355,1
15356,7
15357,2
15358,7
15359,0
15360,2
15361,7
15362,8
15363,1
15364,2
15365,4
15366,1
15367,0
15368,5
15369,7
15370,7
15371,7
15372,4
15373,2
15374,6
15375,1
15376,7
15377,2
15378,4
15379,4
15380,1
15381,2
15382,2
15383,7
15384,0
15385,2
15386,0
15387,7
15388,5
15389,2
15390,2
15391,7
15392,2
15393,4
15394,0
15395,2
15396,2
15397,2
15398,7
15399,7
15400,7
15401,8
15402,3
15403,0
15404,2
15405,1
15406,2
15407,8
15408,3
15409,0
15410,8
15411,4
15412,2
15413,2
15414,2
15415,0
15416,7
15417,4
15418,1
15419,4
15420,7
15421,2
15422,7
15423,4
15424,1
15425,4
15426,2
15427,2
15428,5
15429,0
15430,2
15431,7
15432,2
15433,8
15434,1
15435,1
15436,8
15437,4
15438,2
15439,8
15440,7
15441,8
15442,0
15443,7
15444,0
15445,8
15446,0
15447,8
15448,2
15449,7
15450,0
15451,8
15452,4
15453,5
15454,2
15455,2
15456,7
15457,4
15458,8
15459,7
15460,7
15461,6
15462,7
15463,2
15464,7
15465,7
15466,7
15467,1
15468,7
15469,2
15470,7
15471,0
15472,0
15473,8
15474,1
15475,2
15476,8
15477,7
15478,7
15479,0
15480,2
15481,5
15482,0
15483,3
15484,8
15485,2
15486,0
15487,2
15488,4
15489,8
15490,7
15491,1
15492,7
15493,2
15494,2
15495,4
15496,0
15497,7
15498,2
15499,4
15500,3
15501,1
15502,0
15503,2
15504,7
15505,6
15506,2
15507,4
15508,4
15509,7
15510,4
15511,8
15512,4
15513,0
15514,8
15515,7
15516,2
15517,7
15518,3
15519,1
15520,2
15521,0
15522,7
15523,0
15524,8
15525,8
15526,0
15527,7
15528,1
15529,8
15530,7
15531,5
15532,1
15533,0
15534,2
15535,2
15536,4
15537,8
15538,1
15539,8
15540,0
15541,8
15542,7
15543,8
15544,2
15545,3
15546,1
15547,7
15548,4
15549,9
15550,2
15551,2
15552,7
15553,8
15554,2
15555,8
15556,0
15557,7
15558,2
15559,4
15560,2
15561,2
15562,2
15563,1
15564,7
15565,8
15566,0
15567,1
15568,0
15569,2
15570,7
15571,7
15572,2
15573,0
15574,8
15575,4
15576,7
15577,1
15578,9
15579,4
15580,4
15581,2
15582,7
15583,4
15584,9
15585,6
15586,6
15587,3
15588,2
15589,7
15590,7
15591,2
15592,7
15593,1
15594,1
15595,7
15596,9
15597,0
15598,6
15599,4
15600,8
15601,7
15602,7
15603,7
15604,2
15605,7
15606,1
15607,6
15608,4
15609,1
15610,2
15611,7
15612,9
15613,2
15614,8
15615,7
15616,0
15617,4
15618,9
15619,2
15620,2
15621,0
15622,2
15623,0
15624,2
15625,8
15626,7
15627,4
15628,8
15629,8
15630,7
15631,8
15632,0
15633,7
15634,7
15635,0
15636,6
15637,2
15638,1
15639,4
15640,2
15641,2
15642,2
15643,2
15644,8
15645,2
15646,2
15647,2
15648,4
15649,8
15650,0
15651,0
15652,4
15653,2
15654,0
15655,1
15656,2
15657,8
15658,2
15659,4
15660,0
15661,7
15662,2
15663,7
15664,2
15665,1
15666,7
15667,7
15668,2
15669,8
15670,8
15671,0
15672,0
15673,4
15674,8
15675,4
15676,7
15677,0
15678,0
15679,5
15680,1
15681,0
15682,2
15683,2
15684,1
15685,2
15686,8
15687,4
15688,0
15689,2
15690,2
15691,1
15692,2
15693,8
15694,2
15695,3
15696,2
15697,7
15698,7
15699,7
15700,7
15701,1
15702,8
15703,8
15704,4
15705,4
15706,2
15707,4
15708,8
15709,4
15710,2
15711,8
15712,4
15713,0
15714,0
15715,4
15716,0
15717,2
15718,8
15719,4
15720,2
15721,2
15722,1
15723,1
15724,0
15725,7
15726,1
15727,0
15728,7
15729,2
15730,0
15731,2
15732,2
15733,7
15734,6
15735,1
15736,2
15737,2
15738,1
15739,2
15740,4
15741,7
15742,0
15743,2
15744,2
15745,3
15746,2
15747,2
15748,0
15749,4
15750,0
15751,7
15752,1
15753,8
15754,7
15755,6
15756,2
15757,0
15758,3
15759,2
15760,7
15761,0
15762,4
15763,9
15764,4
15765,1
15766,2
15767,8
15768,8
15769,1
15770,1
15771,4
15772,2
15773,8
15774,0
15775,7
15776,0
15777,0
15778,8
15779,2
15780,6
15781,2
15782,2
15783,0
15784,2
15785,4
15786,1
15787,2
15788,0
15789,4
15790,7
15791,0
15792,7
15793,2
15794,6
15795,7
15796,7
15797,8
15798,7
15799,2
15800,1
15801,4
15802,4
15803,4
15804,8
15805,8
15806,4
15807,1
15808,7
15809,2
15810,7
15811,0
15812,2
15813,2
15814,0
15815,4
15816,1
15817,7
15818,8
15819,2
15820,1
15821,7
15822,7
15823,4
15824,2
15825,2
15826,2
15827,0
15828,4
15829,0
15830,4
15831,2
15832,2
15833,7
15834,0
15835,1
15836,3
15837,2
15838,4
15839,2
15840,0
15841,4
15842,2
15843,3
15844,7
15845,0
15846,0
15847,6
15848,2
15849,7
15850,2
15851,7
15852,2
15853,8
15854,7
15855,4
15856,8
15857,8
15858,8
15859,3
15860,3
15861,6
15862,1
15863,8
15864,7
15865,2
15866,7
15867,0
15868,2
15869,4
15870,4
15871,2
15872,1
15873,4
15874,2
15875,8
15876,7
15877,6
15878,4
15879,7
15880,7
15881,2
15882,4
15883,2
15884,7
15885,4
15886,7
15887,1
15888,2
15889,0
15890,0
15891,2
15892,2
15893,4
15894,1
15895,4
15896,8
15897,4
15898,8
15899,8
15900,1
15901,4
15902,2
15903,0
15904,8
15905,2
15906,8
15907,7
15908,7
15909,7
15910,7
15911,4
15912,2
15913,6
15914,7
15915,8
15916,4
15917,7
15918,4
15919,8
15920,2
15921,0
15922,2
15923,4
15924,1
15925,1
15926,8
15927,2
15928,4
15929,7
15930,0
15931,1
15932,0
15933,2
15934,2
15935,3
15936,7
15937,8
15938,4
15939,0
15940,3
15941,4
15942,4
15943,6
15944,1
15945,2
15946,0
15947,2
15948,0
15949,7
15950,8
15951,2
15952,2
15953,4
15954,8
15955,2
15956,7
15957,0
15958,2
15959,7
15960,7
15961,2
15962,0
15963,2
15964,8
15965,2
15966,2
15967,2
15968,2
15969,4
15970,2
15971,9
15972,4
15973,2
15974,8
15975,8
15976,4
15977,4
15978,2
15979,2
15980,0
15981,4
15982,2
15983,0
15984,5
15985,1
15986,3
15987,7
15988,6
15989,2
15990,9
15991,2
15992,2
15993,1
15994,2
15995,7
15996,4
15997,2
15998,4
15999,2
16000,2
16001,7
16002,0
16003,1
16004,6
16005,2
16006,1
16007,7
16008,7
16009,3
16010,6
16011,2
16012,7
16013,4
16014,2
16015,2
16016,4
16017,4
16018,4
16019,8
16020,2
16021,1
16022,8
16023,1
16024,6
16025,8
16026,4
16027,8
16028,1
16029,2
16030,7
16031,7
16032,8
16033,4
16034,2
16035,4
16036,2
16037,7
16038,2
16039,2
16040,8
16041,3
16042,7
16043,3
16044,1
16045,2
16046,7
16047,8
16048,7
16049,1
16050,0
16051,8
16052,0
16053,0
16054,2
16055,8
16056,1
16057,1
16058,2
16059,0
16060,2
16061,0
16062,2
16063,0
16064,7
16065,2
16066,6
16067,7
16068,7
16069,2
16070,8
16071,2
16072,4
16073,0
16074,2
16075,2
16076,7
16077,0
16078,3
16079,2
16080,7
16081,0
16082,7
16083,1
16084,2
16085,7
16086,8
16087,6
16088,7
16089,7
16090,7
16091,7
16092,8
16093,6
16094,2
16095,2
16096,4
16097,1
16098,8
16099,2
16100,1
16101,2
16102,0
16103,7
16104,8
16105,0
16106,2
16107,7
16108,2
16109,2
16110,0
16111,2
16112,2
16113,0
16114,8
16115,4
16116,0
16117,2
16118,8
16119,1
16120,8
16121,1
16122,2
16123,3
16124,1
16125,7
16126,2
16127,4
16128,8
16129,8
16130,8
16131,8
16132,2
16133,4
16134,4
16135,2
16136,8
16137,7
16138,1
16139,0
16140,7
16141,2
16142,4
16143,8
16144,8
16145,0
16146,8
16147,7
16148,2
16149,0
16150,2
16151,8
16152,7
16153,4
16154,0
16155,1
16156,8
16157,8
16158,4
16159,6
16160,1
16161,7
16162,4
16163,7
16164,8
16165,2
16166,7
16167,2
16168,1
16169,7
16170,4
16171,7
16172,0
16173,4
16174,4
16175,5
16176,6
16177,4
16178,6
16179,2
16180,1
16181,2
16182,5
16183,0
16184,0
16185,0
16186,4
16187,1
16188,3
16189,2
16190,7
16191,2
16192,7
16193,2
16194,2
16195,0
16196,0
16197,2
16198,3
16199,7
16200,8
16201,7
16202,4
16203,0
16204,4
16205,7
16206,1
16207,0
16208,8
16209,7
16210,4
16211,1
16212,1
16213,2
16214,8
16215,3
16216,7
16217,2
16218,6
16219,0
16220,0
16221,8
16222,1
16223,0
16224,8
16225,4
16226,4
16227,2
16228,2
16229,8
16230,2
16231,8
16232,2
16233,8
16234,4
16235,4
16236,7
16237,8
16238,4
16239,2
16240,0
16241,8
16242,7
16243,7
16244,8
16245,8
16246,0
16247,7
16248,0
16249,7
16250,7
16251,4
16252,1
16253,2
16254,1
16255,7
16256,1
16257,7
16258,7
16259,7
16260,2
16261,2
16262,4
16263,7
16264,8
16265,0
16266,7
16267,4
16268,0
16269,7
16270,8
16271,0
16272,7
16273,7
16274,5
16275,7
16276,7
16277,0
16278,8
16279,8
16280,0
16281,2
16282,0
16283,2
16284,2
16285,6
16286,4
16287,8
16288,2
16289,8
16290,2
16291,2
16292,0
16293,8
16294,0
16295,7
16296,7
16297,1
16298,4
16299,4
16300,4
16301,1
16302,0
16303,2
16304,3
16305,2
16306,7
16307,2
16308,1
16309,2
16310,1
16311,4
16312,8
16313,7
16314,2
16315,2
16316,2
16317,4
16318,8
16319,5
16320,3
16321,2
16322,7
16323,0
16324,0
16325,4
16326,3
16327,1
16328,7
16329,8
16330,2
16331,2
16332,0
16333,2
16334,4
16335,0
16336,0
16337,1
16338,0
16339,1
16340,4
16341,2
16342,0
16343,0
16344,9
16345,2
16346,8
16347,7
16348,7
16349,4
16350,8
16351,6
16352,3
16353,2
16354,1
16355,8
16356,0
16357,8
16358,6
16359,8
16360,0
16361,2
16362,8
16363,0
16364,0
16365,2
16366,2
16367,7
16368,2
16369,2
16370,1
16371,2
16372,4
16373,4
16374,2
16375,1
16376,7
16377,7
16378,2
16379,7
16380,2
16381,8
16382,8
16383,0
16384,6
16385,2
16386,2
16387,6
16388,2
16389,5
16390,0
16391,0
16392,2
16393,2
16394,7
16395,7
16396,7
16397,2
16398,2
16399,1
16400,8
16401,1
16402,9
16403,4
16404,2
16405,7
16406,2
16407,2
16408,8
16409,7
16410,2
16411,7
16412,7
16413,2
16414,2
16415,8
16416,2
16417,4
16418,7
16419,4
16420,4
16421,7
16422,2
16423,0
16424,1
16425,2
16426,8
16427,0
16428,2
16429,4
16430,2
16431,8
16432,4
16433,4
16434,0
16435,8
16436,7
16437,0
16438,3
16439,0
16440,1
16441,1
16442,1
16443,7
16444,4
16445,8
16446,6
16447,2
16448,7
16449,3
16450,0
16451,4
16452,0
16453,8
16454,3
16455,0
16456,0
16457,8
16458,8
16459,1
16460,0
16461,4
16462,8
16463,3
16464,2
16465,2
16466,7
16467,7
16468,4
16469,2
16470,1
16471,7
16472,3
16473,8
16474,8
16475,6
16476,2
16477,2
16478,2
16479,4
16480,0
16481,2
16482,0
16483,0
16484,2
16485,1
16486,9
16487,1
16488,8
16489,0
16490,8
16491,1
16492,1
16493,4
16494,2
16495,7
16496,4
16497,0
16498,2
16499,4
16500,0
16501,2
16502,4
16503,8
16504,3
16505,8
16506,8
16507,2
16508,1
16509,2
16510,2
16511,0
16512,0
16513,2
16514,7
16515,4
16516,2
16517,4
16518,8
16519,2
16520,8
16521,1
16522,7
16523,7
16524,2
16525,2
16526,2
16527,0
16528,8
16529,0
16530,8
16531,0
16532,1
16533,6
16534,2
16535,8
16536,4
16537,8
16538,8
16539,2
16540,1
16541,3
16542,2
16543,4
16544,2
16545,7
16546,0
16547,4
16548,4
16549,1
16550,2
16551,7
16552,7
16553,4
16554,0
16555,4
16556,6
16557,2
16558,3
16559,2
16560,2
16561,8
16562,2
16563,1
16564,4
16565,3
16566,1
16567,4
16568,4
16569,4
16570,0
16571,4
16572,8
16573,2
16574,8
16575,8
16576,2
16577,8
16578,0
16579,8
16580,0
16581,4
16582,3
16583,7
16584,7
16585,1
16586,7
16587,6
16588,2
16589,7
16590,8
16591,7
16592,0
16593,2
16594,1
16595,7
16596,8
16597,7
16598,0
16599,1
16600,2
16601,6
16602,8
16603,7
16604,6
16605,2
16606,2
16607,7
16608,2
16609,4
16610,7
16611,7
16612,1
16613,4
16614,2
16615,8
16616,8
16617,4
16618,8
16619,8
16620,7
16621,7
16622,2
16623,4
16624,9
16625,2
16626,2
16627,8
16628,8
16629,0
16630,7
16631,0
16632,7
16633,2
16634,6
16635,0
16636,8
16637,2
16638,2
16639,0
16640,2
16641,8
16642,8
16643,7
16644,2
16645,0
16646,0
16647,4
16648,4
16649,7
16650,1
16651,7
16652,1
16653,1
16654,1
16655,4
16656,8
16657,0
16658,4
16659,2
16660,4
16661,0
16662,8
16663,7
16664,1
16665,4
16666,8
16667,8
16668,0
16669,1
16670,6
16671,8
16672,8
16673,0
16674,0
16675,8
16676,7
16677,0
16678,8
16679,2
16680,4
16681,2
16682,8
16683,0
16684,0
16685,2
16686,0
16687,4
16688,7
16689,2
16690,8
16691,2
16692,1
16693,2
16694,0
16695,8
16696,7
16697,0
16698,1
16699,5
16700,4
16701,7
16702,8
16703,2
16704,1
16705,2
16706,2
16707,7
16708,7
16709,2
16710,2
16711,2
16712,8
16713,7
16714,8
16715,2
16716,2
16717,8
16718,8
16719,0
16720,7
16721,7
16722,2
16723,4
16724,0
16725,2
16726,0
16727,8
16728,4
16729,0
16730,7
16731,7
16732,4
16733,2
16734,7
16735,8
16736,8
16737,6
16738,2
16739,8
16740,8
16741,0
16742,7
16743,6
16744,2
16745,3
16746,1
16747,8
16748,8
16749,2
16750,0
16751,6
16752,4
16753,4
16754,8
16755,0
16756,7
16757,3
16758,8
16759,0
16760,8
16761,2
16762,7
16763,2
16764,0
16765,7
16766,0
16767,4
16768,3
16769,2
16770,4
16771,0
16772,2
16773,2
16774,2
16775,4
16776,7
16777,8
16778,2
16779,2
16780,8
16781,1
16782,2
16783,7
16784,1
16785,8
16786,7
16787,7
16788,7
16789,7
16790,8
16791,4
16792,8
16793,8
16794,1
16795,2
16796,0
16797,2
16798,4
16799,1
16800,2
16801,1
16802,1
16803,0
16804,8
16805,6
16806,4
16807,8
16808,6
16809,4
16810,2
16811,8
16812,2
16813,7
16814,7
16815,4
16816,7
16817,0
16818,1
16819,2
16820,1
16821,1
16822,8
16823,2
16824,2
16825,1
16826,2
16827,3
16828,1
16829,8
16830,2
16831,1
16832,1
16833,0
16834,2
16835,0
16836,8
16837,1
16838,4
16839,4
16840,2
16841,7
16842,4
16843,2
16844,7
16845,2
16846,1
16847,4
16848,7
16849,2
16850,4
16851,8
16852,4
16853,2
16854,7
16855,4
16856,7
16857,2
16858,8
16859,0
16860,2
16861,2
16862,7
16863,8
16864,8
16865,7
16866,1
16867,0
16868,4
16869,4
16870,2
16871,4
16872,8
16873,0
16874,0
16875,2
16876,0
16877,2
16878,2
16879,0
16880,8
16881,7
16882,5
16883,0
16884,7
16885,4
16886,7
16887,7
16888,3
16889,2
16890,2
16891,4
16892,1
16893,8
16894,8
16895,8
16896,0
16897,0
16898,2
16899,4
16900,2
16901,7
16902,0
16903,2
16904,2
16905,0
16906,7
16907,7
16908,1
16909,2
16910,8
16911,0
16912,8
16913,7
16914,2
16915,7
16916,1
16917,4
16918,0
16919,1
16920,0
16921,0
16922,2
16923,4
16924,7
16925,7
16926,4
16927,4
16928,8
16929,8
16930,2
16931,7
16932,0
16933,7
16934,0
16935,2
16936,1
16937,8
16938,2
16939,8
16940,7
16941,9
16942,2
16943,1
16944,4
16945,7
16946,2
16947,7
16948,8
16949,2
16950,2
16951,0
16952,8
16953,8
16954,1
16955,0
16956,1
16957,4
16958,6
16959,2
16960,2
16961,2
16962,0
16963,1
16964,0
16965,2
16966,8
16967,7
16968,0
16969,2
16970,8
16971,2
16972,0
16973,2
16974,2
16975,6
16976,0
16977,2
16978,7
16979,2
16980,1
16981,7
16982,8
16983,1
16984,0
16985,4
16986,0
16987,8
16988,2
16989,2
16990,1
16991,4
16992,2
16993,8
16994,0
16995,7
16996,2
16997,2
16998,2
16999,1
17000,0
17001,2
17002,4
17003,4
17004,0
17005,7
17006,8
17007,8
17008,0
17009,6
17010,8
17011,4
17012,8
17013,1
17014,7
17015,7
17016,2
17017,2
17018,8
17019,4
17020,6
17021,1
17022,1
17023,0
17024,0
17025,4
17026,4
17027,0
17028,0
17029,2
17030,4
17031,2
17032,0
17033,7
17034,2
17035,4
17036,2
17037,2
17038,7
17039,2
17040,4
17041,0
17042,7
17043,2
17044,0
17045,2
17046,7
17047,8
17048,7
17049,2
17050,2
17051,7
17052,2
17053,7
17054,7
17055,2
17056,7
17057,1
17058,7
17059,4
17060,0
17061,1
17062,2
17063,0
17064,1
17065,2
17066,7
17067,7
17068,0
17069,0
17070,1
17071,2
17072,4
17073,8
17074,1
17075,2
17076,2
17077,1
17078,4
17079,2
17080,1
17081,2
17082,7
17083,2
17084,2
17085,2
17086,8
17087,8
17088,3
17089,0
17090,8
17091,0
17092,8
17093,2
17094,7
17095,0
17096,0
17097,2
17098,0
17099,8
17100,0
17101,0
17102,2
17103,8
17104,4
17105,7
17106,2
17107,3
17108,2
17109,7
17110,4
17111,2
17112,3
17113,8
17114,7
17115,3
17116,2
17117,2
17118,0
17119,0
17120,0
17121,8
17122,8
17123,2
17124,8
17125,2
17126,0
17127,2
17128,4
17129,3
17130,7
17131,8
17132,8
17133,1
17134,7
17135,0
17136,7
17137,8
17138,0
17139,7
17140,0
17141,2
17142,0
17143,4
17144,2
17145,4
17146,2
17147,2
17148,4
17149,8
17150,2
17151,2
17152,2
17153,8
17154,8
17155,2
17156,4
17157,7
17158,4
17159,8
17160,2
17161,5
17162,7
17163,2
17164,2
17165,6
17166,8
17167,7
17168,0
17169,2
17170,8
17171,8
17172,1
17173,4
17174,2
17175,8
17176,8
17177,1
17178,2
17179,2
17180,2
17181,7
17182,7
17183,4
17184,2
17185,0
17186,4
17187,2
17188,0
17189,0
17190,1
17191,3
17192,6
17193,8
17194,3
17195,2
17196,4
17197,8
17198,8
17199,4
17200,0
17201,1
17202,8
17203,7
17204,7
17205,1
17206,8
17207,8
17208,2
17209,4
17210,8
17211,7
17212,2
17213,4
17214,1
17215,4
17216,2
17217,2
17218,0
17219,4
17220,8
17221,2
17222,1
17223,7
17224,7
17225,8
17226,1
17227,2
17228,4
17229,0
17230,2
17231,1
17232,1
17233,2
17234,1
17235,0
17236,7
17237,0
17238,7
17239,1
17240,4
17241,4
17242,2
17243,2
17244,1
17245,2
17246,7
17247,8
17248,2
17249,6
17250,2
17251,0
17252,7
17253,0
17254,0
17255,0
17256,8
17257,2
17258,8
17259,5
17260,4
17261,3
17262,4
17263,2
17264,7
17265,0
17266,2
17267,2
17268,0
17269,0
17270,2
17271,1
17272,2
17273,1
17274,1
17275,8
17276,0
17277,2
17278,7
17279,4
17280,8
17281,7
17282,0
17283,7
17284,4
17285,6
17286,0
17287,2
17288,0
17289,1
17290,7
17291,4
17292,7
17293,4
17294,4
17295,2
17296,4
17297,2
17298,1
17299,4
17300,6
17301,2
17302,7
17303,0
17304,4
17305,1
17306,4
17307,2
17308,8
17309,2
17310,4
17311,2
17312,2
17313,6
17314,4
17315,8
17316,4
17317,2
17318,2
17319,2
17320,0
17321,2
17322,8
17323,0
17324,7
17325,1
17326,7
17327,8
17328,1
17329,1
17330,0
17331,4
17332,2
17333,2
17334,7
17335,2
17336,8
17337,2
17338,7
17339,8
17340,2
17341,2
17342,3
17343,7
17344,0
17345,8
17346,8
17347,2
17348,1
17349,1
17350,6
17351,4
17352,6
17353,1
17354,2
17355,1
17356,2
17357,1
17358,7
17359,7
17360,2
17361,8
17362,8
17363,4
17364,4
17365,2
17366,7
17367,7
17368,7
17369,2
17370,0
17371,2
17372,2
17373,2
17374,2
17375,7
17376,0
17377,8
17378,1
17379,7
17380,8
17381,8
17382,2
17383,8
17384,4
17385,4
17386,4
17387,2
17388,7
17389,4
17390,0
17391,8
17392,7
17393,2
17394,7
17395,7
17396,2
17397,0
17398,2
17399,2
17400,2
17401,2
17402,2
17403,2
17404,0
17405,8
17406,3
17407,8
17408,8
17409,2
17410,4
17411,3
17412,0
17413,1
17414,8
17415,2
17416,2
17417,8
17418,1
17419,8
17420,8
17421,8
17422,8
17423,0
17424,8
17425,4
17426,7
17427,3
17428,7
17429,2
17430,2
17431,1
17432,2
17433,2
17434,2
17435,1
17436,3
17437,0
17438,2
17439,8
17440,2
17441,2
17442,1
17443,4
17444,0
17445,4
17446,7
17447,2
17448,7
17449,4
17450,0
17451,0
17452,7
17453,3
17454,0
17455,0
17456,8
17457,8
17458,0
17459,1
17460,0
17461,4
17462,7
17463,6
17464,7
17465,2
17466,4
17467,8
17468,7
17469,4
17470,4
17471,6
17472,0
17473,7
17474,0
17475,7
17476,7
17477,8
17478,2
17479,8
17480,0
17481,4
17482,2
17483,4
17484,0
17485,0
17486,4
17487,7
17488,7
17489,6
17490,7
17491,4
17492,2
17493,7
17494,8
17495,7
17496,7
17497,2
17498,2
17499,7
17500,7
17501,6
17502,7
17503,1
17504,2
17505,0
17506,2
17507,7
17508,2
17509,2
17510,9
17511,0
17512,4
17513,8
17514,0
17515,6
17516,7
17517,4
17518,8
17519,1
17520,7
17521,0
17522,8
17523,0
17524,2
17525,4
17526,8
17527,4
17528,7
17529,0
17530,4
17531,4
17532,8
17533,1
17534,4
17535,0
17536,7
17537,8
17538,0
17539,4
17540,4
17541,2
